task_id,task_community
0,0
1,3
2,3
3,5
4,0
5,3
6,0
7,6
8,4
9,6
10,3
11,5
12,5
13,2
14,5
15,6
16,0
17,5
18,4
19,0
20,5
21,4
22,0
23,1
24,6
25,2
26,3
27,5
28,3
29,4
30,5
31,4
32,1
33,5
34,0
35,3
36,6
37,3
38,2
39,5
40,3
41,5
42,6
43,0
44,3
45,4
46,6
47,1
48,2
49,1
50,2
51,6
52,3
53,3
54,5
55,1
56,3
57,4
58,6
59,5
60,4
61,0
62,2
63,5
64,3
65,0
66,4
67,6
68,3
69,6
70,2
71,4
72,4
73,5
74,6
75,3
76,6
77,0
78,6
79,3
80,1
81,0
82,4
83,0
84,3
85,4
86,5
87,4
88,0
89,4
90,3
91,6
92,6
93,1
94,1
95,0
96,1
97,5
98,4
99,4
100,5
101,0
102,1
103,1
104,2
105,0
106,3
107,2
108,1
109,3
110,5
111,0
112,3
113,2
114,2
115,4
116,2
117,1
118,0
119,6
120,4
121,6
122,6
123,3
124,1
125,6
126,0
127,4
128,3
129,4
130,0
131,6
132,2
133,5
134,0
135,1
136,6
137,0
138,5
139,6
140,0
141,0
142,5
143,5
144,1
145,3
146,3
147,5
148,5
149,0
150,0
151,0
152,5
153,2
154,0
155,5
156,4
157,1
158,2
159,6
160,6
161,2
162,4
163,6
164,6
165,0
166,3
167,1
168,1
169,0
170,0
171,6
172,0
173,1
174,3
175,6
176,2
177,0
178,6
179,0
180,6
181,5
182,1
183,1
184,5
185,0
186,3
187,1
188,3
189,1
190,2
191,3
192,1
193,1
194,5
195,5
196,0
197,5
198,2
199,4
200,2
201,0
202,3
203,3
204,2
205,2
206,1
207,6
208,3
209,6
210,4
211,0
212,5
213,4
214,3
215,0
216,3
217,4
218,1
219,2
220,3
221,2
222,1
223,6
224,2
225,1
226,5
227,6
228,5
229,1
230,3
231,2
232,1
233,1
234,5
235,2
236,2
237,4
238,2
239,6
240,2
241,1
242,2
243,6
244,4
245,6
246,2
247,5
248,1
249,3
250,1
251,6
252,1
253,3
254,3
255,2
256,4
257,2
258,0
259,4
260,5
261,4
262,2
263,2
264,5
265,2
266,6
267,4
268,2
269,1
270,2
271,5
272,2
273,1
274,0
275,5
276,2
277,1
278,5
279,6
280,0
281,2
282,6
283,4
284,3
285,3
286,4
287,6
288,3
289,6
290,2
291,0
292,4
293,1
294,1
295,2
296,0
297,3
298,3
299,1
300,3
301,2
302,3
303,0
304,4
305,0
306,0
307,5
308,2
309,6
310,6
311,0
312,4
313,1
314,2
315,1
316,1
317,6
318,1
319,5
320,1
321,2
322,0
323,6
324,3
325,4
326,0
327,6
