task_id,task_community
0,0
1,6
2,1
3,4
4,5
5,0
6,4
7,3
8,4
9,3
10,1
11,6
12,2
13,0
14,2
15,6
16,6
17,1
18,5
19,5
20,3
21,3
22,2
23,2
24,4
25,1
26,3
27,5
28,6
29,2
30,1
31,6
32,6
33,6
34,5
35,0
36,6
37,3
38,2
39,0
40,5
41,1
42,5
43,4
44,3
45,3
46,2
47,2
48,5
49,6
50,6
51,5
52,4
53,4
54,0
55,4
56,3
57,3
58,1
59,5
60,2
61,2
62,4
63,0
64,0
65,4
66,6
67,3
68,3
69,3
70,1
71,5
72,2
73,6
74,2
75,2
76,4
77,2
78,1
79,5
80,3
81,4
82,0
83,6
84,4
85,6
86,0
87,0
88,6
89,3
90,6
91,3
92,2
93,6
94,2
95,1
96,3
97,4
98,3
99,5
100,2
101,3
102,5
103,3
104,4
105,6
106,4
107,2
108,5
109,1
110,2
111,0
112,0
113,1
114,6
115,5
116,2
117,2
118,6
119,0
120,1
121,6
122,2
123,3
124,0
125,2
126,5
127,5
128,5
129,0
130,3
131,2
132,4
133,0
134,5
135,2
136,2
137,3
138,1
139,3
140,6
141,3
142,6
143,2
144,3
145,2
146,5
147,3
148,0
149,1
150,4
151,4
152,6
153,1
154,3
155,0
156,2
157,4
158,4
159,1
160,6
161,4
162,5
163,3
164,2
165,4
166,1
167,0
168,1
169,4
170,6
171,6
172,3
173,3
174,0
175,1
176,0
177,1
178,2
179,0
180,0
181,5
182,1
183,6
184,4
185,6
186,4
187,4
188,4
189,5
190,0
191,1
192,1
193,6
194,4
195,0
196,2
197,4
198,4
199,6
200,6
201,1
202,0
203,4
204,0
205,6
206,2
207,5
208,4
209,0
210,5
211,4
212,1
213,5
214,6
215,0
216,6
217,3
218,2
219,6
220,2
221,6
222,2
223,1
224,5
225,6
226,2
227,6
228,1
229,2
230,2
231,4
232,6
233,5
234,3
235,2
236,4
237,0
238,1
239,3
240,1
241,4
242,3
243,2
244,0
245,0
246,1
247,2
248,5
249,2
250,3
251,1
252,3
253,3
254,1
255,6
256,4
257,6
258,2
259,6
260,2
261,3
262,3
263,4
264,2
265,2
266,1
267,6
268,4
269,0
270,2
271,1
272,4
273,0
274,4
275,6
276,0
277,0
278,4
279,6
280,5
281,4
282,0
283,2
284,5
285,1
286,5
287,4
288,5
289,2
290,0
291,2
292,1
293,2
294,4
295,2
296,5
297,6
298,2
299,1
300,5
301,2
302,5
303,1
304,6
305,1
306,2
307,0
308,4
309,1
310,6
311,2
312,0
313,0
314,3
315,1
316,3
317,1
318,6
319,3
320,3
321,6
322,6
323,6
324,0
325,5
326,6
327,1
328,3
329,3
330,1
331,3
332,1
333,2
334,5
335,0
336,2
337,0
338,1
339,0
340,1
341,4
342,0
343,4
344,6
345,1
346,3
347,2
348,4
349,5
350,0
351,6
352,4
353,0
354,0
355,5
356,1
357,0
358,0
359,0
360,5
361,4
362,3
363,0
364,2
365,4
366,2
367,4
368,6
369,5
370,6
371,2
372,1
373,4
374,6
375,5
376,5
377,3
378,6
379,0
380,4
381,5
382,2
383,1
384,3
385,5
386,3
387,0
388,6
389,6
390,1
391,4
392,1
393,5
394,5
395,1
396,4
397,5
398,0
399,1
400,2
401,0
402,5
403,3
404,2
405,0
406,3
407,2
408,1
409,2
410,0
411,4
412,4
413,5
414,0
415,1
416,3
417,2
418,6
419,4
420,6
421,3
422,6
423,0
424,0
425,1
426,1
427,6
428,5
429,4
430,6
431,5
432,4
433,6
434,1
435,1
436,6
437,6
438,1
439,3
440,6
441,1
442,2
443,1
444,4
445,3
446,2
447,5
448,5
449,0
450,0
451,2
452,3
453,4
454,3
455,5
456,3
457,5
458,0
459,5
460,6
461,0
462,1
463,4
464,5
465,4
466,1
