worker_id,worker_community
0,7
1,4
2,5
3,4
4,3
5,7
6,0
7,6
8,0
9,4
10,2
11,7
12,5
13,6
14,1
15,0
16,1
17,1
18,6
19,6
20,3
21,0
22,0
23,5
24,6
25,4
26,4
27,5
28,6
29,5
30,3
31,2
32,0
33,2
34,4
35,1
36,1
37,2
38,7
39,5
40,3
41,0
42,5
43,7
44,4
45,1
46,5
47,0
48,2
49,0
50,2
51,7
52,0
53,7
54,4
55,7
56,7
57,4
58,5
59,7
60,3
61,5
62,4
63,5
64,6
65,5
66,3
67,7
68,2
69,0
70,4
71,0
72,7
73,7
74,1
75,1
76,7
77,7
78,0
79,3
80,2
81,3
82,1
83,1
84,5
85,5
86,2
87,0
88,6
89,3
90,0
91,2
92,7
93,7
94,4
95,6
96,1
97,1
98,4
99,3
100,7
101,3
102,3
103,5
104,2
105,4
106,5
107,0
108,3
109,0
110,5
111,4
112,7
113,0
114,0
115,3
116,0
117,3
118,1
119,5
120,3
121,0
122,6
123,0
124,4
125,0
126,2
127,6
128,0
129,6
130,3
131,3
132,7
133,7
134,2
135,0
136,4
137,3
138,4
139,1
140,4
141,7
142,2
143,0
144,7
145,2
146,6
147,4
148,0
149,7
150,7
151,0
152,2
153,7
154,7
155,0
156,0
157,6
158,6
159,4
160,5
161,4
162,5
163,3
164,0
165,0
166,2
167,6
168,4
169,7
170,6
171,0
172,0
173,0
174,2
175,2
176,6
177,2
178,4
179,2
180,5
181,1
182,5
183,4
184,6
185,1
186,5
187,2
188,7
189,2
190,1
191,7
192,6
193,3
194,4
195,3
196,4
197,4
198,2
199,5
200,3
201,5
202,0
203,0
204,5
205,5
206,5
207,7
208,0
209,2
210,4
211,2
212,5
213,5
214,1
215,4
216,3
217,7
218,5
219,7
220,4
221,4
222,4
223,3
224,0
225,1
226,7
227,2
228,6
229,4
230,4
231,7
232,6
233,3
234,1
235,5
236,1
237,5
238,1
239,2
240,4
241,5
242,2
243,6
244,0
245,3
246,6
247,3
248,3
249,7
