task,worker,answer
0,80,0
0,39,9
0,97,9
0,78,7
0,91,7
1,90,0
1,72,3
1,62,1
1,59,2
1,42,9
2,69,9
2,10,9
2,48,1
2,39,9
2,5,3
3,91,9
3,3,6
3,64,6
3,15,6
4,61,5
4,31,1
4,96,1
4,48,8
4,60,1
5,76,4
5,20,4
5,2,3
5,56,4
5,52,7
6,86,5
6,96,1
6,84,5
6,53,5
6,25,6
7,22,9
7,39,5
7,99,4
7,46,6
7,62,0
8,54,2
8,77,6
8,85,3
8,97,2
8,28,6
9,7,8
9,42,1
9,16,1
9,31,3
9,92,2
10,53,4
10,42,4
10,95,4
10,23,4
10,70,9
11,13,9
11,31,4
11,88,9
11,51,9
11,43,9
12,41,7
12,52,9
12,22,2
12,24,3
12,60,7
13,50,7
13,47,3
13,28,7
13,30,1
13,97,7
14,33,5
14,58,5
14,68,5
14,64,0
14,77,9
15,1,9
15,38,8
15,83,3
15,59,6
15,91,6
16,40,2
16,66,2
16,96,0
16,23,2
16,89,1
17,63,4
17,74,7
17,24,9
17,86,8
17,25,8
18,69,5
18,5,6
18,37,5
18,77,2
18,70,1
19,3,5
19,14,1
19,27,9
19,63,9
19,68,9
20,7,1
20,21,1
20,65,1
20,24,1
20,69,7
21,27,2
21,0,4
21,28,3
21,6,7
21,49,9
22,54,7
22,41,8
22,91,9
22,28,3
22,29,2
23,56,9
23,73,9
23,42,9
23,74,9
23,38,1
24,49,4
24,44,7
24,16,4
24,50,4
24,96,2
25,36,8
25,5,9
25,62,6
25,86,0
25,67,0
26,59,1
26,79,6
26,35,6
26,51,0
26,92,6
27,8,9
27,72,6
27,13,9
27,31,4
27,87,5
28,70,8
28,34,4
28,83,2
28,65,2
28,14,2
29,49,1
29,60,7
29,5,1
29,85,1
29,44,4
30,58,7
30,31,2
30,94,2
30,86,2
30,4,9
31,54,1
31,91,8
31,20,6
31,77,8
31,85,2
32,59,4
32,84,7
32,3,8
32,17,9
32,55,6
33,16,5
33,11,7
33,87,6
33,44,5
33,23,9
34,35,5
34,67,8
34,19,5
34,76,5
34,3,5
35,88,2
35,79,2
35,30,9
35,46,3
35,48,2
36,48,4
36,80,4
36,74,4
36,47,7
36,96,8
37,3,4
37,36,0
37,81,7
37,29,7
37,23,8
38,63,0
38,61,7
38,48,3
38,58,3
38,42,0
39,3,2
39,39,2
39,51,2
39,48,4
40,67,9
40,0,5
40,60,9
40,41,5
40,26,5
41,65,1
41,98,5
41,29,6
41,34,6
41,87,5
42,6,4
42,3,0
42,74,8
42,85,7
42,43,0
43,56,6
43,71,5
43,59,5
43,86,4
43,32,8
44,31,7
44,81,7
44,34,7
44,57,7
44,73,7
45,48,3
45,87,6
45,32,6
45,22,6
45,46,6
46,66,0
46,12,1
46,11,1
46,42,1
46,9,5
47,33,5
47,51,0
47,70,3
47,40,0
47,30,8
48,79,9
48,78,6
48,89,9
48,62,9
48,23,3
49,71,1
49,99,4
49,19,8
49,43,8
49,54,5
50,5,4
50,59,5
50,7,7
50,71,5
50,82,9
51,48,8
51,66,5
51,3,5
51,99,3
51,11,5
52,2,3
52,79,3
52,90,3
52,68,3
52,37,6
53,32,9
53,37,9
53,98,6
53,61,9
53,87,9
54,64,9
54,76,1
54,2,1
54,80,1
55,15,3
55,91,2
55,48,0
55,8,9
55,83,8
56,66,3
56,41,3
56,33,3
56,19,0
56,27,7
57,43,8
57,26,1
57,51,1
57,23,4
58,40,7
58,86,6
58,21,6
58,15,8
58,65,4
59,94,7
59,1,7
59,26,7
59,60,2
59,33,7
60,44,8
60,14,6
60,77,8
60,76,6
60,96,1
61,15,1
61,87,8
61,56,8
61,34,8
62,27,9
62,5,6
62,10,9
62,79,9
62,89,5
63,48,0
63,97,6
63,79,6
63,92,9
63,3,6
64,91,3
64,13,3
64,42,3
64,84,2
64,19,7
65,3,9
65,36,3
65,39,6
65,95,0
65,41,3
66,85,5
66,60,3
66,13,3
66,14,1
66,96,3
67,39,5
67,53,1
67,61,4
67,43,4
67,75,7
68,58,9
68,95,7
68,21,9
68,31,7
68,74,8
69,47,2
69,2,2
69,88,1
69,53,5
69,56,2
70,73,7
70,34,7
70,59,7
70,78,7
70,86,9
71,10,0
71,36,7
71,93,5
71,34,0
71,76,4
72,81,1
72,12,0
72,17,1
72,15,1
72,69,1
73,3,1
73,4,1
73,35,1
73,79,1
73,89,1
74,74,0
74,60,4
74,70,0
74,52,4
74,42,4
75,59,0
75,46,0
75,28,1
75,48,0
75,56,0
76,15,9
76,50,9
76,33,0
76,29,7
76,79,9
77,83,5
77,19,5
77,54,5
77,36,7
77,6,5
78,14,4
78,66,3
78,2,3
78,74,3
78,97,3
79,19,7
79,48,2
79,83,3
79,1,8
79,2,3
80,86,8
80,55,9
80,93,1
80,9,6
80,59,4
81,56,6
81,30,6
81,72,9
81,89,6
81,20,6
82,41,6
82,39,7
82,93,4
82,18,7
82,65,3
83,39,0
83,79,3
83,49,3
83,37,5
83,20,9
84,41,8
84,10,8
84,94,8
84,5,6
84,20,8
85,12,5
85,99,5
85,74,5
85,96,2
85,51,8
86,94,1
86,54,5
86,90,5
86,39,2
86,31,3
87,38,3
87,85,3
87,50,3
87,33,3
87,52,3
88,39,8
88,79,8
88,78,8
88,73,1
88,60,1
89,61,7
89,79,7
89,17,4
89,70,4
89,76,7
90,78,2
90,81,7
90,66,0
90,45,0
90,47,0
91,58,1
91,24,3
91,0,3
91,41,3
91,77,6
92,64,4
92,1,0
92,91,0
92,93,8
92,50,0
93,16,7
93,41,7
93,34,2
93,98,7
93,8,7
94,77,5
94,61,1
94,48,9
94,44,7
94,68,9
95,42,3
95,71,3
95,38,7
95,34,3
95,49,3
96,62,2
96,10,6
96,22,9
96,82,6
96,92,9
97,49,5
97,30,0
97,58,5
97,18,5
97,26,2
98,75,4
98,87,2
98,72,0
98,79,9
98,74,9
99,93,5
99,24,5
99,58,1
99,53,0
99,22,5
100,52,1
100,65,3
100,70,5
100,53,0
100,3,7
101,98,4
101,82,2
101,41,1
101,14,4
101,18,4
102,70,3
102,67,6
102,42,7
102,94,7
102,99,8
103,13,7
103,52,6
103,23,3
103,21,3
103,6,7
104,6,2
104,66,1
104,90,1
104,97,2
104,73,2
105,39,5
105,54,2
105,4,9
105,68,2
105,32,5
106,57,8
106,39,3
106,3,5
106,13,1
106,47,1
107,85,9
107,77,2
107,92,9
107,41,6
107,40,5
108,22,5
108,79,3
108,14,7
108,40,7
109,43,4
109,50,3
109,19,4
109,31,4
109,64,4
110,40,7
110,91,1
110,10,7
110,35,3
110,22,9
111,17,2
111,66,9
111,71,7
111,46,6
111,74,2
112,68,5
112,82,6
112,64,5
112,80,0
112,10,5
113,75,2
113,38,2
113,7,2
113,62,9
113,24,8
114,23,7
114,56,8
114,46,1
114,90,1
114,3,2
115,72,4
115,55,3
115,4,3
115,88,3
115,93,6
116,82,3
116,45,8
116,94,1
116,96,2
116,47,5
117,6,4
117,83,4
117,34,1
117,76,0
117,93,3
118,4,0
118,66,0
118,31,0
118,19,0
118,39,5
