task_id,task_community
0,3
1,1
2,5
3,0
4,0
5,3
6,3
7,5
8,2
9,0
10,2
11,5
12,1
13,6
14,2
15,0
16,3
17,4
18,5
19,3
20,4
21,0
22,3
23,6
24,2
25,1
26,6
27,0
28,4
29,4
30,0
31,1
32,0
33,0
34,2
35,2
36,4
37,5
38,2
39,3
40,0
41,3
42,4
43,5
44,1
45,6
46,2
47,5
48,3
49,1
50,6
51,6
52,4
53,5
54,5
55,1
56,1
57,5
58,0
59,6
60,5
61,5
62,1
63,4
64,1
65,6
66,6
67,2
68,6
69,6
70,2
71,4
72,0
73,6
74,2
75,5
76,4
77,1
78,0
79,4
80,2
81,2
82,5
83,3
84,2
85,3
86,3
87,0
88,6
89,4
90,6
91,6
92,3
93,5
94,5
95,0
96,1
97,2
98,4
99,3
100,0
101,0
102,3
103,3
104,0
105,4
106,6
107,6
108,4
109,0
110,1
111,3
112,5
113,2
114,0
115,2
116,4
117,1
118,1
119,6
120,5
121,2
122,2
123,5
124,5
125,5
126,3
127,5
128,1
129,0
130,5
131,6
132,3
133,2
134,1
135,4
136,5
137,6
138,4
139,5
140,0
141,2
142,0
143,5
144,2
145,0
146,6
147,1
148,1
149,4
150,0
151,3
152,4
153,2
154,2
155,6
156,3
157,6
158,4
159,5
160,1
161,1
162,6
163,1
164,4
165,3
166,4
167,2
168,6
169,6
170,0
171,0
172,0
173,4
174,4
175,1
176,2
177,3
178,3
179,5
180,4
181,4
182,4
183,1
184,2
185,0
186,5
187,0
188,2
189,4
190,5
191,5
192,5
193,4
194,0
195,6
196,6
197,4
198,4
199,1
