task_id,truth
0,9
1,6
2,2
3,3
4,1
5,4
6,7
7,0
8,3
9,6
10,7
11,4
12,1
13,3
14,3
15,4
16,3
17,4
18,0
19,6
20,1
21,4
22,8
23,7
24,4
25,4
26,5
27,3
28,1
29,1
30,0
31,1
32,1
33,7
34,9
35,1
36,6
37,5
38,0
39,4
40,7
41,9
42,7
43,3
44,1
45,9
46,2
47,4
48,2
49,7
50,9
51,7
52,4
53,1
54,4
55,0
56,0
57,8
58,3
59,5
60,6
61,2
62,0
63,1
64,5
65,3
66,5
67,8
68,4
69,3
70,4
71,1
72,3
73,1
74,7
75,8
76,5
77,5
78,0
79,6
80,0
81,2
82,3
83,5
84,6
85,3
86,4
87,6
88,4
89,9
90,4
91,3
92,7
93,8
94,4
95,5
96,7
97,3
98,1
99,7
100,1
101,6
102,0
103,4
104,6
105,8
106,1
107,0
108,4
109,5
110,7
111,1
112,1
113,8
114,2
115,2
116,2
117,2
118,4
119,9
120,0
121,2
122,1
123,9
124,8
125,4
126,7
127,5
128,3
129,6
130,3
131,3
132,1
133,1
134,3
135,4
136,8
137,4
138,3
139,5
140,4
141,2
142,8
143,5
144,8
145,5
146,9
147,9
148,7
149,6
150,7
151,0
152,0
153,8
154,5
155,2
156,8
157,5
158,5
159,7
160,9
161,8
162,7
163,4
164,2
165,4
166,1
167,4
168,2
169,9
170,7
171,4
172,9
173,7
174,5
175,2
176,2
177,7
178,7
179,9
180,6
181,8
182,7
183,6
184,8
185,1
186,6
187,1
188,6
189,5
190,2
191,6
192,7
193,5
194,3
195,6
196,4
197,2
198,0
199,2
200,5
201,2
202,5
203,5
204,3
205,0
206,4
207,0
208,9
209,0
210,2
211,9
212,0
213,3
214,2
215,5
216,6
217,1
218,9
219,3
220,1
221,4
222,3
223,3
224,9
225,6
226,1
227,0
228,9
229,7
230,8
231,7
232,2
233,0
234,6
235,8
236,8
237,9
238,4
239,7
240,0
241,0
242,5
243,9
244,6
245,1
246,7
247,5
248,9
249,1
250,0
251,5
252,3
253,1
254,8
255,1
256,9
257,5
258,6
259,4
260,3
261,4
262,4
263,2
264,2
265,2
266,4
267,7
268,6
269,2
270,4
271,5
272,7
273,8
274,6
275,0
