task,worker,answer
0,95,6
0,36,4
0,55,2
0,57,6
0,50,9
0,27,9
0,17,9
0,88,7
0,69,9
0,98,9
0,90,3
0,32,9
0,93,0
0,24,9
0,87,9
1,95,5
1,17,6
1,75,8
1,85,1
1,14,8
1,21,6
1,0,6
1,20,5
1,98,2
1,25,6
1,89,6
1,12,9
1,6,6
2,68,2
2,85,2
2,93,9
2,32,2
2,46,2
2,25,2
2,5,1
2,23,2
2,55,0
2,28,4
2,92,2
2,26,5
2,83,2
3,70,7
3,4,7
3,60,4
3,48,9
3,35,3
3,33,6
3,57,5
3,41,3
3,89,3
3,28,9
3,2,3
3,13,4
3,37,3
4,13,1
4,72,9
4,94,9
4,90,2
4,76,7
4,5,2
4,23,5
4,37,1
4,99,9
4,86,4
4,2,7
4,7,3
4,69,5
4,15,1
4,64,3
5,6,4
5,52,1
5,23,4
5,18,8
5,51,4
5,47,6
5,95,5
5,15,4
5,2,4
5,57,4
5,77,4
5,38,7
5,61,8
6,76,7
6,45,1
6,32,7
6,22,7
6,1,8
6,8,2
6,58,7
6,59,7
6,50,7
6,55,1
6,66,2
6,86,7
7,65,0
7,50,0
7,87,9
7,86,4
7,74,0
7,67,4
7,11,5
7,71,9
7,2,0
7,4,0
7,15,0
7,99,0
7,91,7
7,32,0
8,81,3
8,80,9
8,73,0
8,75,2
8,91,9
8,59,5
8,7,3
8,22,3
8,58,0
8,8,6
8,97,3
8,38,7
8,18,7
8,88,6
9,22,9
9,73,6
9,6,8
9,15,6
9,82,5
9,67,6
9,60,7
9,28,3
9,76,6
9,68,7
9,33,6
9,23,6
9,44,5
9,58,6
10,14,2
10,89,7
10,19,5
10,24,1
10,11,7
10,79,1
10,61,3
10,42,6
10,29,0
10,27,2
10,39,7
10,35,1
10,62,1
11,21,4
11,46,7
11,10,4
11,71,2
11,91,1
11,58,4
11,18,4
11,96,0
11,34,0
11,11,6
11,74,6
11,94,4
11,17,9
11,16,1
11,69,7
12,96,4
12,18,2
12,27,7
12,63,1
12,73,1
12,44,1
12,87,2
12,61,2
12,17,0
12,35,5
12,76,3
12,8,1
12,23,1
12,0,1
13,35,3
13,78,5
13,19,9
13,88,3
13,49,1
13,51,3
13,59,3
13,15,3
13,7,3
13,12,3
13,20,3
13,92,1
13,82,3
13,99,3
14,63,3
14,90,3
14,37,8
14,5,5
14,87,4
14,32,3
14,29,3
14,46,3
14,28,3
14,50,3
14,9,3
14,92,3
15,24,4
15,59,4
15,67,6
15,43,4
15,29,4
15,19,7
15,68,0
15,82,4
15,8,7
15,74,4
15,96,7
15,77,4
15,6,5
15,86,1
16,53,3
16,39,0
16,29,3
16,96,4
16,49,3
16,90,0
16,32,3
16,80,2
16,40,7
16,57,3
16,73,9
16,41,7
16,14,9
16,30,3
16,74,3
17,39,6
17,28,4
17,61,4
17,48,4
17,40,4
17,5,7
17,8,4
17,95,4
17,58,4
17,83,1
17,42,1
17,75,4
17,4,4
17,45,4
17,96,4
18,48,0
18,96,4
18,54,0
18,29,0
18,91,6
18,45,0
18,58,0
18,2,2
18,10,2
18,16,0
18,40,0
18,11,8
18,64,7
18,13,3
18,68,5
19,92,6
19,8,8
19,15,6
19,51,4
19,33,6
19,35,6
19,14,6
19,88,8
19,46,6
19,80,6
19,38,6
19,1,6
19,48,6
19,57,6
20,63,1
20,44,1
20,91,1
20,96,3
20,54,1
20,68,4
20,89,1
20,66,7
20,30,1
20,97,8
20,78,1
20,6,0
20,2,5
20,61,5
21,7,3
21,78,2
21,14,4
21,93,4
21,30,3
21,15,5
21,55,1
21,40,4
21,94,5
21,82,4
21,72,1
21,11,3
21,2,1
21,89,6
21,71,0
22,92,4
22,46,8
22,16,9
22,56,7
22,10,4
22,39,3
22,83,8
22,75,2
22,57,8
22,24,3
22,12,8
22,3,8
22,4,8
22,71,1
23,86,2
23,71,7
23,53,7
23,96,6
23,37,7
23,20,7
23,38,4
23,41,0
23,91,7
23,23,8
23,48,9
23,11,7
23,75,7
24,25,7
24,39,7
24,22,4
24,76,4
24,13,4
24,91,4
24,44,4
24,87,1
24,23,2
24,43,4
24,61,4
24,51,6
24,27,6
24,2,5
25,33,8
25,78,4
25,88,4
25,95,3
25,62,4
25,52,4
25,63,6
25,3,4
25,19,4
25,97,6
25,81,4
25,91,2
25,28,5
25,58,5
26,69,5
26,96,8
26,39,0
26,73,1
26,21,5
26,53,5
26,87,2
26,83,8
26,36,5
26,24,3
26,41,2
26,22,5
26,40,0
27,36,2
27,71,3
27,43,6
27,49,7
27,19,4
27,88,0
27,81,0
27,8,3
27,50,3
27,82,9
27,47,8
27,35,3
27,20,4
27,85,7
28,34,2
28,70,1
28,2,5
28,64,1
28,67,4
28,0,1
28,14,9
28,44,6
28,27,1
28,33,6
28,21,1
28,50,2
28,47,1
28,9,9
29,10,5
29,34,3
29,93,1
29,7,1
29,15,4
29,5,7
29,9,7
29,28,8
29,38,1
29,32,1
29,17,1
29,20,8
29,23,0
29,29,3
30,95,0
30,24,3
30,4,0
30,71,4
30,52,0
30,36,5
30,0,0
30,60,9
30,41,8
30,35,0
30,8,0
30,31,0
30,34,0
30,68,0
30,59,0
31,57,3
31,54,4
31,39,7
31,23,1
31,83,0
31,31,4
31,92,1
31,33,2
31,71,8
31,15,7
31,81,1
31,22,1
31,48,1
32,3,1
32,73,4
32,43,3
32,24,5
32,26,6
32,64,1
32,8,1
32,65,6
32,38,1
32,93,8
32,57,0
32,99,7
32,0,1
32,92,4
33,69,2
33,12,7
33,71,7
33,27,9
33,83,7
33,78,4
33,57,9
33,62,1
33,10,7
33,89,7
33,66,7
33,26,5
33,52,9
33,85,3
33,64,7
34,73,8
34,15,0
34,84,2
34,41,9
34,7,2
34,65,1
34,31,3
34,46,9
34,67,9
34,86,9
34,60,9
34,59,9
34,11,4
35,93,1
35,87,1
35,48,1
35,12,1
35,96,8
35,64,1
35,58,5
35,80,1
35,7,4
35,4,1
35,37,1
35,2,1
35,95,1
36,53,7
36,20,6
36,33,6
36,59,6
36,78,4
36,74,9
36,82,6
36,95,1
36,94,6
36,25,5
36,32,6
36,63,1
36,80,6
36,24,6
36,81,9
37,33,8
37,28,5
37,54,0
37,16,3
37,12,6
37,15,9
37,46,5
37,47,5
37,67,8
37,93,5
37,64,5
37,58,4
37,49,5
37,85,2
37,87,5
38,69,8
38,28,0
38,2,0
38,80,0
38,5,4
38,44,0
38,25,0
38,15,2
38,60,6
38,13,0
38,74,0
38,48,9
38,52,0
39,8,4
39,87,4
39,27,9
39,23,4
39,49,4
39,43,4
39,55,4
39,71,4
39,29,4
39,67,9
39,63,2
39,12,0
39,21,4
39,3,4
39,96,4
40,4,7
40,54,7
40,36,5
40,61,7
40,27,7
40,31,9
40,50,3
40,37,9
40,55,3
40,84,7
40,52,4
40,64,2
40,81,7
40,39,7
41,77,3
41,45,9
41,99,9
41,90,4
41,85,9
41,98,4
41,48,9
41,55,3
41,72,9
41,39,9
41,30,9
41,38,7
41,8,9
41,71,4
41,42,9
42,96,7
42,26,5
42,79,7
42,60,6
42,99,7
42,13,7
42,83,7
42,28,3
42,97,7
42,43,9
42,20,2
42,74,0
43,38,0
43,59,3
43,40,3
43,10,3
43,32,3
43,57,3
43,96,6
43,83,3
43,97,9
43,16,1
43,12,3
43,26,2
43,70,7
43,47,9
44,22,1
44,99,7
44,33,3
44,48,7
44,24,1
44,71,9
44,46,1
44,32,1
44,11,5
44,7,1
44,31,2
44,63,1
44,75,6
44,40,6
45,75,0
45,3,3
45,19,9
45,48,0
45,14,7
45,58,9
45,73,8
45,2,9
45,43,9
45,17,0
45,27,9
45,42,9
45,16,4
45,24,7
46,42,2
46,37,8
46,10,2
46,58,0
46,15,8
46,64,3
46,1,2
46,4,2
46,56,2
46,24,6
46,96,3
46,69,7
46,46,2
46,55,2
46,79,8
47,19,4
47,71,3
47,32,9
47,53,4
47,70,9
47,42,4
47,47,3
47,0,4
47,5,0
47,24,0
47,36,5
47,48,4
47,69,5
48,72,2
48,45,0
48,92,2
48,70,2
48,56,0
48,30,2
48,33,2
48,61,2
48,52,6
48,99,2
48,17,2
48,19,5
48,37,3
49,26,7
49,20,7
49,34,7
49,92,7
49,49,7
49,63,9
49,71,5
49,89,7
49,53,1
49,39,2
49,6,0
49,83,7
49,5,0
49,19,7
50,9,2
50,80,9
50,33,9
50,95,8
50,22,4
50,88,9
50,17,0
50,94,9
50,78,9
50,13,9
50,58,1
50,15,3
50,55,3
50,42,9
51,14,7
51,68,7
51,56,7
51,83,7
51,36,0
51,69,7
51,60,7
51,20,7
51,85,4
51,72,4
51,4,7
51,96,7
51,50,2
51,61,7
52,56,4
52,6,4
52,71,4
52,51,4
52,23,9
52,85,6
52,34,4
52,40,4
52,78,4
52,81,4
52,43,4
52,28,1
52,69,8
53,61,8
53,33,5
53,82,2
53,0,1
53,3,1
53,8,1
53,27,2
53,60,1
53,58,1
53,84,1
53,59,1
53,42,3
53,44,1
53,68,1
53,22,1
54,75,4
54,37,4
54,4,4
54,22,4
54,52,4
54,42,1
54,2,3
54,7,0
54,79,8
54,45,4
54,35,4
54,41,4
54,92,4
54,64,4
55,94,7
55,5,9
55,0,4
55,14,6
55,74,5
55,65,4
55,70,0
55,31,9
55,2,0
55,15,5
55,28,7
55,54,0
55,98,6
55,91,3
56,77,0
56,83,2
56,75,0
56,11,5
56,53,0
56,14,0
56,34,3
56,61,0
56,64,0
56,20,0
56,28,2
56,5,0
56,25,9
56,96,6
57,33,7
57,44,8
57,37,8
57,11,3
57,19,8
57,65,8
57,27,5
57,55,8
57,49,9
57,29,6
57,69,5
57,64,9
57,74,8
57,0,8
58,33,2
58,23,7
58,8,3
58,40,7
58,21,3
58,98,6
58,26,3
58,88,6
58,19,3
58,75,8
58,59,7
58,53,3
58,38,3
58,94,3
59,87,8
59,77,5
59,64,5
59,26,5
59,51,5
59,12,9
59,30,5
59,73,5
59,24,1
59,50,4
59,84,5
59,99,5
59,39,5
59,23,5
60,95,2
60,62,5
60,22,6
60,69,6
60,70,3
60,55,6
60,23,6
60,21,6
60,51,6
60,66,3
60,57,6
60,10,0
60,17,3
60,72,9
61,7,2
61,9,4
61,18,6
61,92,7
61,16,1
61,58,1
61,94,2
61,97,2
61,53,2
61,93,2
61,47,2
61,38,1
61,39,7
61,91,2
62,93,1
62,64,3
62,27,0
62,98,0
62,60,5
62,11,7
62,35,0
62,47,0
62,90,2
62,45,6
62,6,5
62,26,0
62,50,4
63,17,1
63,32,1
63,60,0
63,78,8
63,33,4
63,39,7
63,37,1
63,1,1
63,11,1
63,22,1
63,87,3
63,2,0
63,6,1
63,30,1
63,27,0
64,67,8
64,31,5
64,54,4
64,4,6
64,16,1
64,86,5
64,27,9
64,87,5
64,56,5
64,84,9
64,78,7
64,17,5
64,26,5
64,32,5
64,43,5
65,62,6
65,67,2
65,2,3
65,31,3
65,98,3
65,1,5
65,23,9
65,90,3
65,59,3
65,78,3
65,46,3
65,96,3
65,42,3
66,90,5
66,76,5
66,36,5
66,24,1
66,97,7
66,7,5
66,18,7
66,5,8
66,10,2
66,33,5
66,80,5
66,4,5
66,87,0
66,78,5
66,16,1
67,47,8
67,20,8
67,84,8
67,10,8
67,16,8
67,97,8
67,79,8
67,13,8
67,64,1
67,91,4
67,85,5
67,37,8
67,74,6
67,55,2
67,71,4
68,32,4
68,68,4
68,3,5
68,54,7
68,44,4
68,21,0
68,67,4
68,34,6
68,38,6
68,35,4
68,65,4
68,51,7
68,28,1
68,57,9
68,25,4
69,58,3
69,92,3
69,96,3
69,79,3
69,70,0
69,73,7
69,31,4
69,25,7
69,86,3
69,11,3
69,95,4
69,99,3
69,38,1
69,56,3
69,20,1
70,41,1
70,43,4
70,68,4
70,47,6
70,44,4
70,15,8
70,27,1
70,74,4
70,29,4
70,46,4
70,21,4
70,79,4
70,65,4
71,93,5
71,27,6
71,61,9
71,67,1
71,39,1
71,52,4
71,54,1
71,92,1
71,26,6
71,98,1
71,76,1
71,32,3
71,88,3
71,21,2
72,89,3
72,95,2
72,30,0
72,80,3
72,71,3
72,47,4
72,0,3
72,92,3
72,25,6
72,35,3
72,37,9
72,4,4
72,63,1
72,17,1
73,27,1
73,12,1
73,24,7
73,11,1
73,41,7
73,14,7
73,60,2
73,90,4
73,52,6
73,37,1
73,39,1
73,6,7
73,26,1
73,34,5
74,31,7
74,16,9
74,45,9
74,21,5
74,64,4
74,84,0
74,56,7
74,99,7
74,17,7
74,49,7
74,24,8
74,47,7
74,96,7
74,46,7
75,20,1
75,44,7
75,5,3
75,34,3
75,89,8
