worker_id,worker_community
0,0
1,1
2,0
3,7
4,6
5,7
6,0
7,0
8,0
9,7
10,3
11,3
12,4
13,3
14,4
15,2
16,2
17,4
18,5
19,7
20,2
21,5
22,6
23,2
24,7
25,3
26,2
27,3
28,5
29,7
30,6
31,3
32,6
33,4
34,0
35,3
36,5
37,2
38,2
39,3
40,3
41,3
42,2
43,2
44,4
45,3
46,6
47,4
48,6
49,1
50,6
51,6
52,5
53,5
54,5
55,7
56,3
57,1
58,1
59,6
60,1
61,1
62,7
63,0
64,3
65,1
66,2
67,2
68,1
69,7
70,2
71,7
72,3
73,3
74,1
75,4
76,7
77,2
78,2
79,2
80,6
81,5
82,4
83,0
84,0
85,4
86,5
87,5
88,3
89,5
90,4
91,5
92,0
93,4
94,0
95,2
96,0
97,7
98,3
99,0
