task_id,task_community
0,3
1,2
2,3
3,0
4,0
5,0
6,3
7,3
8,0
9,1
10,4
11,6
12,4
13,6
14,6
15,3
16,1
17,5
18,5
19,4
20,5
21,4
22,5
23,4
24,1
25,3
26,6
27,6
28,3
29,0
30,2
31,1
32,0
33,3
34,5
35,1
36,0
37,0
38,0
39,5
40,5
41,1
42,4
43,4
44,6
45,6
46,5
47,6
48,2
49,0
50,3
51,6
52,0
53,6
54,3
55,4
56,4
57,0
58,2
59,3
60,4
61,4
62,4
63,0
64,0
65,6
66,4
67,3
68,3
69,5
70,3
71,2
72,5
73,1
74,4
75,4
76,5
77,1
78,1
79,2
80,6
81,5
82,4
83,4
84,1
85,4
86,5
87,5
88,6
89,1
90,1
91,3
92,4
93,6
94,5
95,6
96,0
97,4
98,6
99,1
100,2
101,2
102,6
103,5
104,6
105,6
106,2
107,1
108,4
109,2
110,1
111,4
112,5
113,0
114,3
115,0
116,6
117,4
118,3
119,5
120,5
121,1
122,5
123,3
124,4
125,1
126,5
127,3
128,5
129,0
130,6
131,6
132,2
133,5
134,1
135,5
136,1
137,1
138,5
139,0
140,2
141,2
142,0
143,4
144,5
145,1
146,6
147,4
148,3
149,3
150,3
151,0
152,1
153,3
154,5
155,4
156,2
157,0
158,2
159,6
160,1
161,6
162,3
163,6
164,6
165,2
166,5
167,3
168,4
169,3
170,3
171,6
172,2
173,0
174,6
175,1
176,1
177,4
178,4
179,6
180,3
181,1
182,0
183,6
184,1
185,3
186,3
187,3
188,5
189,6
190,2
191,1
192,4
193,2
194,0
195,4
196,5
197,3
198,6
199,2
200,4
201,3
202,3
203,1
204,5
205,3
206,2
207,6
208,0
209,4
210,1
211,0
212,1
213,4
214,6
215,4
216,2
217,5
218,2
219,1
220,6
221,6
222,5
223,3
224,1
225,3
226,5
227,0
228,5
229,3
230,5
231,3
232,5
233,0
234,5
235,6
236,0
237,1
238,5
239,0
240,4
241,2
242,5
243,4
244,1
245,3
246,3
247,3
248,6
249,5
250,1
251,4
252,3
253,3
254,3
255,6
256,1
257,6
258,5
259,1
260,3
261,2
262,2
263,3
264,6
265,2
266,0
267,4
268,6
269,6
270,4
271,3
272,5
273,0
274,0
275,0
276,3
277,3
278,2
279,3
280,1
281,0
282,6
283,0
284,2
285,1
286,3
287,2
288,4
289,3
290,4
291,1
292,0
293,2
294,3
295,6
296,5
297,1
298,6
299,4
300,1
301,5
302,1
303,6
304,1
305,6
306,2
307,2
308,2
309,6
310,6
311,2
312,4
313,4
314,1
315,2
316,2
317,2
318,0
319,6
320,4
321,4
322,4
323,1
324,4
325,3
326,6
327,0
328,5
329,2
330,1
331,3
332,6
333,2
334,2
335,4
336,5
337,6
338,4
339,2
340,4
341,6
342,3
343,0
344,0
345,6
346,3
347,0
348,5
349,6
350,4
351,4
352,6
353,1
354,5
355,1
356,2
357,2
358,5
359,2
360,6
361,3
362,6
363,4
364,4
365,6
366,6
367,2
368,2
369,3
370,5
371,1
372,0
373,4
374,3
375,6
376,2
377,4
378,4
379,4
380,2
381,1
382,1
383,1
384,3
385,2
386,4
387,5
388,1
389,6
390,6
391,3
392,3
393,1
394,0
395,0
396,0
397,6
398,6
399,6
400,0
401,1
402,5
403,6
404,6
405,4
406,4
407,2
408,3
409,5
410,1
411,6
412,3
413,4
414,3
415,6
416,3
417,6
418,4
419,1
420,6
421,1
422,4
423,5
424,2
425,5
426,0
427,5
428,0
429,2
430,3
431,0
432,3
433,6
434,1
435,6
436,5
437,2
438,2
439,4
440,3
441,1
442,6
443,2
444,6
445,3
446,2
447,5
448,4
449,1
450,6
451,0
452,6
453,3
454,3
455,2
456,1
457,0
458,3
459,4
460,4
461,1
462,5
463,3
464,3
465,6
466,2
467,4
468,2
469,3
470,5
471,6
472,1
473,4
474,1
475,4
476,5
477,0
478,2
479,5
480,6
481,3
482,1
483,2
484,5
485,4
486,5
487,3
488,0
489,5
490,2
491,4
492,2
493,5
494,1
495,4
496,3
497,5
498,1
499,1
500,4
501,0
