task,worker,answer
0,40,7
0,15,7
0,48,1
0,6,5
0,92,1
1,39,6
1,47,3
1,9,4
1,86,9
1,98,3
2,61,5
2,34,5
2,56,8
2,82,4
2,17,5
3,55,0
3,12,2
3,89,2
3,84,2
4,95,4
4,55,1
4,81,3
4,46,3
4,4,8
5,11,3
5,74,3
5,0,7
5,36,3
5,56,8
6,11,0
6,38,2
6,93,8
6,27,2
6,84,2
7,49,3
7,86,3
7,91,3
7,11,3
7,67,5
8,32,7
8,72,3
8,48,6
8,17,5
8,20,3
9,61,4
9,51,9
9,12,9
9,67,9
9,35,8
10,28,9
10,49,2
10,6,8
10,18,8
10,84,4
11,93,3
11,41,9
11,37,5
11,3,5
11,30,7
12,33,4
12,49,8
12,34,3
12,69,8
12,59,8
13,25,5
13,79,5
13,64,3
13,88,5
13,46,9
14,65,3
14,56,5
14,88,8
14,86,9
15,82,1
15,56,1
15,74,1
15,77,1
15,28,3
16,29,1
16,50,2
16,76,2
16,82,3
17,45,9
17,29,0
17,8,6
17,93,2
17,67,4
18,63,6
18,72,8
18,47,6
18,34,0
18,90,4
19,46,9
19,57,0
19,78,3
19,68,7
19,89,7
20,55,4
20,2,7
20,10,3
20,50,7
20,87,4
21,85,1
21,50,1
21,62,1
21,69,1
21,76,1
22,48,1
22,1,8
22,84,8
22,19,2
22,12,4
23,33,6
23,45,0
23,59,1
23,40,9
23,34,8
24,23,0
24,29,6
24,21,6
24,94,2
24,34,1
25,11,9
25,98,7
25,93,5
25,16,7
25,87,8
26,56,3
26,31,4
26,16,0
26,93,0
26,48,0
27,54,4
27,95,6
27,32,4
27,35,1
27,34,4
28,54,4
28,28,8
28,19,7
28,3,4
28,49,4
29,0,2
29,28,7
29,85,2
29,62,2
29,3,2
30,52,2
30,74,2
30,34,2
30,91,6
31,28,6
31,29,2
31,24,6
31,47,7
31,14,3
32,50,5
32,2,7
32,35,7
32,78,8
32,36,7
33,21,4
33,42,4
33,71,4
33,0,9
33,99,7
34,49,2
34,36,0
34,24,2
34,46,2
34,40,2
35,91,4
35,56,4
35,46,4
35,48,1
35,44,1
36,44,3
36,69,8
36,50,1
36,71,1
36,3,1
37,64,4
37,53,9
37,73,9
37,3,4
37,56,3
38,72,2
38,12,6
38,62,3
38,36,1
38,23,7
39,21,2
39,29,2
39,74,2
39,94,0
40,60,0
40,37,5
40,51,2
40,69,9
40,63,2
41,48,6
41,81,6
41,98,6
41,3,9
42,33,5
42,50,0
42,34,9
42,93,0
43,53,9
43,19,6
43,34,9
43,8,9
44,26,3
44,98,5
44,46,3
44,54,3
44,14,3
45,1,9
