worker_id,worker_community
0,5
1,0
2,2
3,3
4,6
5,6
6,2
7,6
8,3
9,7
10,4
11,4
12,3
13,4
14,1
15,6
16,3
17,0
18,4
19,6
20,1
21,4
22,2
23,1
24,5
25,5
26,2
27,7
28,2
29,1
30,0
31,3
32,7
33,3
34,1
35,5
36,6
37,6
38,2
39,5
40,0
41,0
42,7
43,2
44,6
45,3
46,7
47,0
48,4
49,2
50,2
51,3
52,4
53,4
54,4
55,4
56,1
57,2
58,3
59,2
60,2
61,6
62,7
63,5
64,7
65,7
66,7
67,0
68,7
69,7
70,4
71,6
72,2
73,1
74,3
75,2
76,2
77,4
78,0
79,6
80,0
81,7
82,5
83,1
84,2
85,3
86,3
87,3
88,7
89,4
90,5
91,5
92,4
93,7
94,0
95,7
96,2
97,2
98,4
99,5
