task_id,truth
0,2
1,4
2,4
3,2
4,0
5,2
6,5
7,0
8,2
9,0
10,1
11,2
12,5
13,5
14,1
15,0
16,5
17,1
18,0
19,5
20,0
21,0
22,2
23,0
24,0
25,1
26,1
27,3
28,4
29,6
30,0
31,3
32,2
33,2
34,6
35,0
36,3
37,6
38,1
39,2
40,4
41,2
42,5
43,6
44,5
45,4
46,0
47,5
48,2
49,5
50,5
51,1
52,5
53,0
54,3
55,2
56,0
57,0
58,4
59,0
60,6
61,4
62,3
63,1
64,1
65,2
66,5
67,4
68,1
69,6
70,1
71,0
72,0
73,4
74,6
75,2
76,1
77,3
78,0
79,1
80,2
81,2
82,5
83,3
84,4
85,4
86,6
87,1
88,6
89,6
90,4
91,6
92,0
93,6
94,2
95,6
96,4
97,3
98,0
99,0
100,4
101,0
102,1
103,2
104,3
105,3
106,3
107,0
108,2
109,3
110,5
111,4
112,6
113,5
114,0
115,0
116,6
117,4
118,3
119,0
120,4
121,6
122,4
123,0
124,2
125,4
126,6
127,0
128,6
129,4
130,6
131,0
132,0
133,2
134,3
135,0
136,5
137,2
138,5
139,4
140,1
141,4
142,3
143,2
144,3
145,4
146,0
147,1
148,6
149,0
150,0
151,1
152,1
153,1
154,3
155,4
156,5
157,2
158,0
159,0
160,6
161,2
162,0
163,3
164,0
165,6
166,2
167,6
168,5
169,4
170,4
171,1
172,6
173,3
174,2
175,0
176,0
177,5
178,6
179,2
180,2
181,5
182,0
183,0
184,5
185,4
186,2
187,0
188,5
189,4
190,5
191,2
192,5
193,5
194,2
195,1
196,0
197,5
198,3
199,4
200,4
201,3
202,6
203,1
204,1
205,1
206,0
207,1
208,5
209,0
210,3
211,3
212,2
213,4
214,6
215,5
216,1
217,1
218,6
219,5
220,3
221,0
222,1
223,2
224,1
225,5
226,0
227,6
228,2
229,2
230,5
231,2
232,3
233,1
234,4
235,1
236,5
237,4
238,6
239,4
240,4
241,5
242,3
243,4
244,6
245,6
246,3
247,2
248,0
249,1
250,6
251,0
252,0
253,3
254,2
255,0
256,3
257,3
258,1
259,2
260,4
261,4
262,6
263,5
264,5
265,4
266,1
267,4
268,3
269,1
270,2
271,4
272,5
273,0
274,2
275,0
276,6
277,3
278,4
279,0
280,3
281,6
282,0
283,6
284,6
285,5
286,2
287,6
288,0
289,3
290,1
291,4
292,6
293,0
294,6
295,5
296,6
297,5
298,3
299,2
300,1
301,6
302,4
303,6
304,2
305,0
306,4
307,1
308,2
309,3
310,0
311,4
312,3
313,1
314,5
315,3
316,2
317,5
318,6
319,0
320,1
321,6
322,0
323,0
324,3
325,0
326,6
327,1
328,0
329,6
330,0
331,5
332,5
333,2
334,3
335,3
336,5
337,5
338,0
339,2
340,1
341,0
342,6
343,6
344,1
345,2
346,6
347,3
348,4
349,2
350,2
351,2
352,1
353,2
354,0
355,3
356,4
357,3
358,4
359,3
360,2
361,3
362,0
363,6
364,0
365,5
366,4
367,6
368,2
369,0
370,3
371,3
372,2
373,3
374,0
375,2
376,0
377,0
378,6
379,0
380,2
381,0
382,4
383,1
384,5
385,1
386,5
387,2
388,2
389,3
390,1
391,2
392,2
393,5
394,3
395,3
396,4
397,4
398,4
399,6
400,2
401,3
402,3
403,6
404,5
405,3
406,2
407,0
408,4
409,6
410,2
411,0
412,5
413,4
414,6
415,5
416,6
417,3
418,1
419,4
420,5
421,5
422,4
423,5
424,4
425,1
426,5
427,6
428,5
429,6
430,6
431,2
432,6
433,2
434,3
435,1
436,0
437,6
438,0
439,0
440,3
441,4
442,3
443,0
444,6
445,2
446,6
447,4
448,1
449,0
450,2
451,0
452,0
453,4
454,0
455,5
456,2
457,3
458,5
459,4
460,4
461,3
462,6
463,3
464,5
465,5
466,0
467,6
468,3
469,2
470,3
471,2
472,2
473,4
474,5
475,0
476,2
477,3
478,4
479,1
480,5
481,4
482,0
483,2
484,3
485,5
486,5
487,5
488,2
489,6
490,1
491,6
492,5
493,2
494,4
495,4
496,6
497,5
498,3
499,0
500,0
501,3
502,5
503,0
504,5
505,0
506,5
507,6
508,2
509,5
510,1
511,3
512,3
513,4
514,4
515,4
516,2
517,1
518,1
519,5
520,3
521,2
522,0
523,4
524,1
525,0
526,5
527,6
528,3
529,4
530,2
531,5
532,2
533,4
534,0
535,1
536,3
537,0
538,5
539,4
540,3
541,2
542,4
543,0
544,4
545,0
546,1
547,0
548,1
549,5
550,3
551,6
552,6
553,5
554,0
555,2
556,5
557,4
558,5
559,6
560,5
561,5
562,6
563,6
564,4
565,2
566,0
567,4
568,4
569,6
570,5
571,0
572,3
573,4
574,5
575,0
576,2
577,2
578,2
579,1
580,2
581,3
582,3
583,4
584,2
585,0
586,3
587,5
588,0
589,5
590,5
591,4
592,4
593,3
594,2
595,0
596,5
597,2
598,6
599,4
600,1
601,5
602,5
603,2
604,2
605,5
606,6
607,2
608,1
609,3
610,5
611,0
612,3
613,3
614,0
615,5
616,4
617,0
618,2
619,5
620,6
621,0
622,0
623,1
624,3
625,3
626,4
627,5
628,4
629,2
630,6
631,6
632,4
633,5
634,4
635,1
636,5
637,6
638,2
639,2
640,1
641,2
642,3
643,5
644,3
645,1
646,0
647,3
648,1
649,0
650,0
651,6
652,4
653,4
654,5
655,6
656,2
657,3
658,5
659,2
660,4
661,0
662,6
663,2
664,4
665,6
666,5
667,4
668,6
669,2
670,2
671,4
672,4
673,1
674,3
675,1
676,0
677,4
678,5
679,5
680,5
681,1
682,0
683,1
684,3
685,0
686,5
687,4
688,3
689,4
690,6
691,4
692,0
693,3
694,0
695,1
696,0
697,4
698,4
699,3
700,5
701,2
702,3
703,2
704,3
705,1
706,6
707,6
708,4
709,4
710,4
711,1
712,6
713,6
714,4
715,0
716,6
717,0
718,4
719,0
720,3
721,3
722,2
723,4
724,5
725,3
726,0
727,2
728,0
729,4
730,3
731,4
732,4
733,2
734,4
735,1
736,2
737,5
738,6
739,0
740,1
741,3
742,0
743,6
744,0
745,3
746,3
747,2
748,6
749,2
750,6
751,6
752,0
753,6
754,4
755,3
756,2
757,6
758,3
759,4
760,0
761,1
762,2
763,3
764,6
765,0
766,1
767,3
768,1
769,1
770,2
771,4
772,0
773,0
774,3
775,1
776,3
777,4
778,6
779,4
780,2
781,4
782,5
783,0
784,5
785,0
786,1
787,3
788,3
789,5
790,1
791,1
792,2
793,5
794,3
795,3
796,3
797,5
798,2
799,2
800,3
801,2
802,6
803,0
804,6
805,5
806,0
807,4
808,0
809,6
810,1
811,2
812,1
813,3
814,1
815,4
816,4
817,2
818,3
819,1
820,4
821,4
822,5
823,6
824,4
825,5
826,4
827,0
828,2
829,6
830,4
831,4
832,6
833,6
834,5
835,5
836,6
837,1
838,6
839,6
840,2
841,4
842,5
843,2
844,2
845,6
846,1
847,0
848,0
849,0
850,5
851,4
852,3
853,5
854,0
855,2
856,1
857,6
858,5
859,6
860,2
861,0
862,4
863,1
864,5
865,5
866,2
867,5
868,6
869,5
870,2
871,2
872,6
873,2
874,0
875,1
876,3
877,5
878,5
879,1
880,1
881,4
882,1
883,0
884,0
885,1
886,4
887,2
888,3
889,6
890,5
891,4
892,4
893,4
894,3
895,2
896,5
897,2
898,6
899,2
900,0
901,5
902,0
903,0
904,1
905,6
906,2
907,5
908,6
909,3
910,2
911,5
912,1
913,1
914,5
915,5
916,1
917,0
918,2
919,0
920,2
921,4
922,1
923,3
924,2
925,3
926,1
927,3
928,2
929,1
930,4
931,4
932,5
933,0
934,4
935,3
936,2
937,6
938,3
939,2
940,1
941,6
942,1
943,4
944,6
945,3
946,4
947,2
948,0
949,1
950,3
951,4
952,3
953,5
954,0
955,1
956,3
957,2
958,5
959,3
960,4
