task_id,task_community
0,6
1,5
2,1
3,4
4,6
5,3
6,0
7,4
8,2
9,5
10,2
11,1
12,3
13,6
14,3
15,4
16,1
17,5
18,4
19,6
20,4
21,3
22,1
23,1
24,2
25,1
26,5
27,0
28,2
29,3
30,3
31,6
32,4
33,4
34,2
35,6
36,4
37,5
38,1
39,6
40,0
41,1
42,5
43,0
44,2
45,5
46,2
47,1
48,5
49,0
50,6
51,4
52,0
53,3
54,1
55,1
56,3
57,3
58,5
59,2
60,5
61,2
62,5
63,0
64,2
65,4
66,6
67,1
68,5
69,1
70,6
71,6
72,6
73,5
74,0
75,1
76,2
77,1
78,1
79,1
80,0
81,2
82,2
83,2
84,5
85,3
86,0
87,5
88,3
89,0
90,2
91,2
92,5
93,6
94,1
95,3
96,5
97,3
98,5
99,0
100,0
101,1
102,2
103,1
104,1
105,1
106,2
107,2
108,1
109,2
110,0
111,3
112,3
113,5
114,1
115,3
116,1
117,6
118,3
119,3
120,1
121,4
122,3
123,3
124,5
125,4
126,5
127,3
128,0
129,4
130,1
131,6
132,2
133,2
134,6
135,1
136,6
137,6
138,4
139,0
140,1
141,6
142,3
143,0
144,4
145,4
146,6
147,5
148,3
149,6
150,0
151,6
152,2
153,0
154,1
155,3
156,0
157,5
158,6
159,3
160,2
161,3
162,2
163,2
164,0
165,4
166,1
167,4
168,6
169,4
170,1
171,1
172,5
173,6
174,3
175,3
176,1
177,1
178,0
179,3
180,6
181,0
182,2
183,4
184,5
185,4
186,4
187,4
188,0
189,4
190,6
191,5
192,0
193,5
194,6
195,4
196,4
197,4
198,1
199,0
200,4
201,6
202,5
203,3
204,0
205,0
206,1
207,3
208,2
209,0
210,6
211,5
212,5
213,0
214,2
215,3
216,2
217,0
218,6
219,3
220,2
221,4
222,1
223,2
224,1
225,2
226,2
227,2
228,2
229,4
230,0
231,2
232,1
233,5
234,1
235,3
236,6
237,4
238,1
239,5
240,6
241,4
242,3
243,1
244,6
245,2
246,6
247,4
248,6
249,1
250,5
251,4
252,3
253,1
254,2
255,3
256,6
257,6
258,1
259,2
260,0
261,4
262,0
263,1
264,5
265,3
266,0
267,0
268,2
269,5
270,4
271,1
272,1
273,2
274,3
275,1
276,4
277,1
278,2
279,6
280,4
281,3
282,2
283,5
284,0
285,0
286,0
287,1
288,3
289,1
290,0
291,3
292,3
293,0
294,1
295,0
296,1
297,1
298,6
299,0
300,5
301,4
302,0
303,5
304,2
305,2
306,5
307,1
308,1
309,6
310,2
311,2
312,6
