worker_id,worker_community
0,0
1,0
2,3
3,4
4,2
5,6
6,6
7,7
8,6
9,6
10,0
11,7
12,2
13,4
14,6
15,3
16,0
17,3
18,4
19,6
20,3
21,0
22,0
23,7
24,3
25,4
26,5
27,5
28,0
29,7
30,7
31,2
32,7
33,0
34,4
35,2
36,1
37,0
38,3
39,5
40,2
41,1
42,6
43,6
44,1
45,0
46,3
47,6
48,1
49,5
50,4
51,4
52,0
53,5
54,2
55,3
56,1
57,3
58,4
59,7
60,7
61,4
62,2
63,2
64,6
65,6
66,4
67,5
68,7
69,6
70,7
71,6
72,1
73,1
74,6
75,2
76,6
77,5
78,1
79,3
80,6
81,0
82,4
83,5
84,3
85,7
86,5
87,0
88,2
89,5
90,1
91,0
92,6
93,1
94,2
95,6
96,4
97,3
98,5
99,7
