task,worker,answer
0,6,8
0,27,1
0,11,6
0,84,9
0,62,3
0,4,9
0,72,3
0,17,9
0,64,6
0,55,8
0,79,4
0,95,5
0,76,9
0,15,0
0,45,4
1,98,2
1,43,8
1,33,8
1,12,2
1,1,8
1,44,8
1,48,8
1,79,1
1,63,8
1,55,2
1,92,2
1,95,0
1,62,8
1,94,8
1,37,8
2,98,4
2,18,5
2,8,8
2,77,9
2,26,4
2,92,4
2,13,5
2,32,4
2,35,4
2,56,0
2,15,4
2,79,5
2,30,3
2,19,8
3,26,3
3,13,3
3,15,3
3,79,0
3,42,9
3,75,1
3,22,5
3,33,9
3,12,2
3,18,9
3,7,2
3,27,2
3,52,3
3,32,8
4,27,2
4,81,0
4,45,3
4,23,3
4,85,8
4,4,1
4,72,1
4,48,7
4,69,1
4,67,1
4,39,1
4,87,8
4,30,4
4,15,0
5,7,9
5,26,7
5,80,6
5,91,5
5,12,6
5,75,5
5,69,3
5,86,6
5,33,4
5,18,8
5,78,6
5,53,8
5,32,6
5,24,9
6,10,0
6,87,0
6,80,0
6,73,5
6,25,0
6,88,0
6,33,7
6,82,7
6,75,3
6,34,8
6,60,1
6,76,0
6,55,3
6,19,0
6,26,5
7,4,7
7,73,8
7,31,9
7,98,8
7,59,2
7,17,0
7,36,8
7,28,8
7,72,8
7,93,3
7,89,5
7,41,1
7,34,7
8,59,8
8,90,8
8,41,3
8,80,4
8,7,8
8,78,8
8,52,5
8,84,2
8,43,1
8,65,2
8,22,7
8,26,8
8,76,8
8,6,1
9,77,8
9,87,3
9,69,8
9,35,8
9,51,4
9,86,8
9,54,5
9,46,8
9,40,7
9,56,9
9,96,5
9,84,8
9,63,8
9,10,8
10,19,5
10,87,5
10,61,5
10,65,5
10,94,5
10,32,9
10,28,5
10,21,5
10,24,9
10,12,5
10,3,3
10,74,8
10,38,5
10,81,0
11,63,3
11,74,9
11,15,6
11,17,3
11,72,1
11,60,3
11,4,9
11,47,3
11,89,3
11,22,3
11,86,3
11,96,2
11,57,3
11,38,3
12,87,3
12,31,1
12,81,7
12,19,7
12,7,1
12,89,7
12,14,9
12,47,7
12,48,7
12,60,7
12,82,5
12,25,7
12,22,7
12,70,7
12,65,7
13,33,1
13,74,7
13,48,5
13,5,3
13,19,0
13,89,0
13,21,0
13,61,9
13,47,1
13,36,0
13,50,0
13,99,4
13,42,0
14,32,3
14,54,3
14,90,1
14,84,1
14,67,1
14,87,1
14,14,1
14,91,6
14,45,1
14,43,1
14,81,8
14,77,1
14,51,2
14,42,2
15,74,2
15,84,3
15,6,7
15,66,8
15,31,4
15,68,1
15,97,7
15,98,7
15,9,6
15,75,3
15,41,7
15,42,7
15,85,2
15,46,7
15,37,5
16,44,3
16,33,6
16,59,8
16,83,3
16,13,9
16,9,3
16,36,6
16,61,4
16,46,7
16,78,3
16,64,9
16,88,4
16,53,5
16,69,8
17,4,2
17,72,0
17,87,0
17,53,5
17,68,0
17,77,0
17,23,4
17,55,0
17,37,0
17,36,1
17,89,4
17,33,0
17,13,0
17,32,2
17,67,0
18,94,8
18,59,5
18,32,4
18,0,8
18,44,0
18,2,8
18,35,8
18,52,8
18,9,8
18,99,8
18,69,8
18,41,8
18,77,7
19,28,2
19,96,6
19,19,2
19,70,2
19,50,5
19,76,2
19,62,2
19,90,2
19,85,2
19,71,2
19,29,7
19,15,2
19,3,4
19,8,9
20,4,4
20,3,0
20,55,1
20,81,0
20,41,1
20,50,6
20,15,1
20,7,6
20,9,6
20,36,6
20,17,6
20,13,6
20,53,6
20,12,6
21,75,6
21,70,6
21,79,6
21,92,0
21,42,6
21,50,0
21,4,2
21,3,5
21,34,4
21,36,6
21,93,6
21,11,3
21,78,3
21,29,9
21,81,7
22,45,1
22,98,0
22,69,0
22,57,6
22,49,9
22,99,5
22,78,1
22,50,3
22,62,3
22,65,9
22,43,0
22,67,1
22,15,1
22,28,1
23,1,4
23,16,1
23,34,7
23,2,3
23,49,1
23,43,6
23,67,1
23,70,7
23,51,3
23,50,5
23,94,7
23,53,8
23,55,3
23,10,7
24,56,9
24,81,9
24,10,9
24,90,9
24,67,0
24,97,7
24,98,9
24,68,9
24,8,9
24,58,1
24,40,0
24,3,2
24,85,9
24,24,1
24,55,9
25,48,0
25,6,0
25,32,3
25,73,1
25,71,5
25,98,6
25,15,8
25,56,2
25,87,0
25,97,0
25,69,5
25,68,3
25,79,5
25,95,0
26,41,4
26,5,3
26,49,5
26,64,2
26,68,4
26,59,1
26,22,8
26,18,1
26,63,3
26,99,3
26,25,4
26,84,3
27,53,8
