task_id,truth
0,0
1,3
2,5
3,4
4,0
5,3
6,6
7,0
8,4
9,1
10,8
11,6
12,8
13,1
14,3
15,8
16,5
17,4
18,0
19,7
20,4
21,3
22,8
23,1
24,9
25,5
26,4
27,7
28,3
29,0
30,6
31,1
32,4
33,0
34,4
35,6
36,4
37,9
38,5
39,4
40,1
41,8
42,6
43,7
44,2
45,7
46,4
47,9
48,8
49,8
50,9
51,9
52,8
53,4
54,0
55,1
56,1
57,6
58,6
59,4
60,9
61,9
62,0
63,5
64,6
65,3
66,2
67,1
68,1
69,5
70,7
71,2
72,9
73,8
74,4
75,5
76,3
77,9
78,8
79,5
80,6
81,3
82,1
83,8
84,8
85,7
86,6
87,4
88,5
89,0
90,0
91,6
92,3
93,6
94,6
95,1
96,8
97,8
98,2
99,5
100,8
101,9
102,4
103,0
104,9
105,0
106,8
107,7
108,7
109,1
110,8
111,8
112,8
113,1
114,0
115,2
116,7
117,9
118,6
119,6
120,3
121,6
122,8
123,1
124,9
125,5
126,5
127,8
128,9
129,4
130,1
131,3
132,9
133,5
134,2
135,7
136,8
137,3
138,2
139,2
140,1
141,1
142,1
143,1
144,1
145,4
146,1
147,0
148,3
149,2
150,7
151,7
152,5
153,3
154,4
155,9
156,3
157,9
158,5
159,9
160,5
161,7
162,1
163,7
164,2
165,6
166,8
167,7
168,1
169,3
170,7
171,7
172,6
173,0
174,9
175,2
176,5
177,7
178,6
179,3
180,7
181,1
182,1
183,1
184,8
185,3
186,5
187,1
188,4
189,7
190,3
191,2
192,9
193,5
194,5
195,5
196,7
197,7
198,2
199,1
200,6
201,2
202,3
203,2
204,3
205,5
206,9
207,2
208,6
209,7
210,5
211,0
212,1
213,4
214,9
215,3
216,3
217,8
218,3
219,7
220,4
221,6
222,1
223,2
224,8
225,5
226,2
227,2
228,6
229,6
230,9
231,9
232,1
233,9
234,7
235,6
236,7
237,1
238,1
239,4
240,4
241,9
242,8
243,7
244,4
245,7
246,5
247,4
248,1
249,1
250,6
251,9
252,4
253,8
254,7
255,4
256,6
257,2
258,1
259,3
260,1
261,3
262,9
263,6
264,2
265,1
266,7
267,2
268,7
269,6
270,7
271,5
272,1
273,5
274,1
275,1
276,2
277,9
278,8
279,7
280,5
281,2
282,0
283,6
284,7
285,2
286,4
287,0
288,2
289,6
290,3
291,3
292,3
293,7
294,9
295,5
296,0
297,8
298,2
299,4
300,1
301,0
302,3
303,0
304,1
305,9
306,9
307,5
308,4
309,3
310,0
311,0
312,0
313,8
314,6
315,4
316,1
317,6
318,5
319,7
320,0
321,2
322,0
323,8
324,4
325,4
326,4
327,0
