task_id,task_community
0,2
1,5
2,4
3,6
4,6
5,2
6,2
7,5
8,2
9,6
10,4
11,2
12,1
13,0
14,6
15,2
16,4
17,0
18,0
19,4
20,1
21,6
22,4
23,6
24,2
25,2
26,0
27,5
28,0
29,5
30,2
31,3
32,4
33,5
34,5
35,5
36,5
37,0
38,6
39,3
40,4
41,3
42,0
43,4
44,4
45,2
46,4
47,4
48,2
49,5
50,6
51,4
52,4
53,0
54,4
55,6
56,1
57,1
58,4
59,4
60,2
61,3
62,4
63,4
64,6
65,6
66,4
67,2
68,2
69,6
70,0
71,3
72,5
73,1
74,0
75,6
76,5
77,5
78,3
79,0
80,3
81,1
82,4
83,6
84,4
85,1
86,3
87,4
88,3
89,6
90,1
91,3
92,2
93,2
94,6
95,4
96,6
97,3
98,0
99,4
100,5
101,6
102,4
103,1
104,5
105,6
106,6
107,6
108,4
109,0
110,2
111,2
112,3
113,6
114,4
115,0
116,6
117,1
118,4
119,2
120,0
121,1
122,2
123,6
124,1
125,1
126,5
127,4
128,4
129,0
130,2
131,4
132,6
133,6
134,2
135,2
136,1
137,5
138,4
139,4
140,4
141,6
142,5
143,2
144,0
145,4
146,6
147,3
148,6
149,0
150,1
151,2
152,0
153,0
154,4
155,0
156,6
157,4
158,0
159,6
160,5
161,1
162,6
163,6
164,5
165,1
166,6
167,6
168,2
169,0
170,2
171,0
172,0
173,2
174,5
175,4
176,5
177,5
178,1
179,2
180,4
181,0
182,0
183,1
184,6
185,1
186,5
187,1
188,0
189,0
190,2
191,2
192,2
193,0
194,5
195,2
196,6
197,0
198,0
199,6
200,3
201,1
202,1
203,0
204,6
205,6
206,5
207,3
208,6
209,4
210,5
211,6
212,3
213,2
214,6
215,6
216,5
217,6
218,4
219,2
220,3
221,3
222,2
223,0
224,3
225,4
226,4
227,3
228,3
229,4
230,0
231,2
232,4
233,4
234,0
235,3
236,3
237,4
238,5
239,3
240,1
241,1
242,3
243,1
244,3
245,5
246,0
247,6
248,2
249,3
250,3
251,1
252,0
253,4
254,2
255,2
256,3
257,1
258,5
259,5
260,4
261,4
262,1
263,0
264,4
265,0
266,1
267,4
268,5
269,6
270,0
271,4
272,1
273,0
274,6
275,4
276,3
277,4
278,0
279,4
280,2
281,3
282,3
283,1
284,2
285,5
286,6
287,6
288,5
289,5
290,0
291,1
292,6
293,6
294,2
295,4
296,3
297,1
298,3
299,5
300,0
301,5
302,6
303,2
