task_id,task_community
0,1
1,4
2,3
3,3
4,4
5,0
6,5
7,1
8,2
9,0
10,2
11,3
12,0
13,5
14,6
15,5
16,0
17,2
18,5
19,1
20,3
21,6
22,3
23,2
24,6
25,5
26,6
27,2
28,0
29,5
30,0
31,2
32,2
33,2
34,5
35,0
36,6
37,1
38,5
39,3
40,1
41,5
42,4
43,5
44,6
45,1
46,1
47,6
48,4
49,1
50,4
51,4
52,2
53,1
54,2
55,4
56,2
57,5
58,5
59,2
60,2
61,2
62,0
63,4
64,1
65,6
66,6
67,2
68,2
69,5
70,1
71,4
72,6
73,5
74,1
75,1
76,0
77,2
78,0
79,0
80,3
81,1
82,0
83,0
84,2
85,5
86,2
87,6
88,2
89,4
90,4
91,1
92,4
93,4
94,6
95,3
96,3
97,0
98,6
99,4
100,5
101,0
102,5
103,6
104,1
105,6
106,3
107,2
108,5
109,1
110,4
111,5
112,0
113,5
114,5
115,5
116,6
117,4
118,4
119,1
120,6
121,1
122,3
123,2
124,5
125,4
126,6
127,1
128,4
129,0
130,2
131,6
132,3
133,6
134,2
135,6
136,4
137,2
138,1
139,5
140,1
141,4
142,3
143,0
144,3
145,4
146,6
147,1
148,0
149,3
150,2
151,0
152,1
153,5
154,2
155,1
156,0
157,4
158,1
159,0
160,6
161,2
162,0
163,1
164,5
165,4
166,6
167,3
168,3
169,1
170,1
171,6
172,3
173,4
174,1
175,1
176,4
177,6
178,3
179,4
180,3
181,5
182,6
183,2
184,0
185,3
186,6
187,3
188,6
189,1
190,0
191,0
192,3
193,6
194,0
195,0
196,1
197,4
198,5
199,5
200,1
201,6
202,6
203,3
204,2
205,3
206,0
207,4
208,2
209,2
210,4
211,2
212,3
213,0
214,4
215,1
216,6
217,1
218,4
219,6
220,0
221,2
222,2
223,5
224,6
225,1
226,6
227,3
228,4
229,2
230,2
231,2
232,3
233,6
234,1
235,0
236,2
237,4
238,6
239,5
240,4
241,2
242,2
243,1
244,2
245,2
246,0
247,2
248,1
249,5
250,0
251,5
252,4
253,2
254,1
255,5
256,2
257,6
258,1
259,0
260,2
261,2
262,3
263,4
264,2
265,5
266,2
267,1
268,4
269,6
270,3
271,4
272,5
273,1
274,2
275,0
276,0
277,2
278,0
279,1
280,1
281,3
282,0
283,4
284,4
285,2
286,4
287,4
288,6
289,0
290,2
291,1
292,5
293,1
294,4
295,5
296,6
297,6
298,2
299,6
300,4
301,2
302,6
303,2
304,1
305,4
306,1
307,5
308,5
309,3
310,2
311,2
312,3
313,5
314,2
315,2
316,1
317,3
318,4
319,2
320,1
321,4
322,0
323,2
324,6
325,0
326,0
327,3
328,2
329,3
330,4
331,4
332,3
333,3
334,1
335,2
336,2
337,4
338,3
339,4
340,2
341,4
342,1
343,6
344,3
345,5
346,0
347,0
