worker_id,worker_community
0,2
1,4
2,3
3,7
4,7
5,4
6,0
7,1
8,4
9,4
10,6
11,0
12,1
13,4
14,3
15,3
16,0
17,6
18,0
19,4
20,0
21,4
22,6
23,3
24,5
25,3
26,3
27,0
28,1
29,7
30,6
31,1
32,2
33,2
34,3
35,6
36,3
37,6
38,4
39,0
40,1
41,1
42,6
43,3
44,2
45,6
46,1
47,0
48,3
49,4
50,1
51,1
52,4
53,1
54,5
55,1
56,7
57,6
58,3
59,3
60,2
61,5
62,3
63,2
64,7
65,5
66,7
67,5
68,5
69,0
70,4
71,4
72,5
73,7
74,6
75,1
76,7
77,4
78,4
79,0
80,3
81,0
82,3
83,5
84,4
85,5
86,7
87,5
88,3
89,6
90,0
91,2
92,4
93,2
94,0
95,4
96,6
97,5
98,5
99,7
100,1
101,5
102,1
103,0
104,3
105,7
106,2
107,7
108,7
109,2
110,1
111,5
112,6
113,3
114,7
115,7
116,2
117,7
118,0
119,2
120,0
121,3
122,6
123,3
124,3
125,0
126,0
127,4
128,0
129,7
130,3
131,1
132,4
133,0
134,4
135,6
136,3
137,6
138,1
139,1
140,6
141,5
142,7
143,4
144,7
145,0
146,0
147,1
148,4
149,0
150,6
151,4
152,7
153,1
154,1
155,0
156,1
157,4
158,4
159,4
160,7
161,7
162,7
163,0
164,3
165,4
166,2
167,0
168,2
169,7
170,4
171,1
172,7
173,2
174,0
175,2
176,4
177,7
178,5
179,1
180,7
181,0
182,1
183,3
184,7
185,7
186,6
187,3
188,5
189,5
190,1
191,4
192,5
193,5
194,4
195,4
196,4
197,3
198,2
199,0
200,7
201,7
202,7
203,3
204,0
205,2
206,0
207,3
208,4
209,5
210,5
211,6
212,0
213,6
214,4
215,1
216,7
217,7
218,6
219,3
220,4
221,5
222,4
223,4
224,6
225,7
226,5
227,6
228,4
229,6
230,4
231,7
232,6
233,6
234,0
235,4
236,2
237,6
238,3
239,2
240,1
241,5
242,6
243,5
244,5
245,5
246,3
247,5
248,1
249,7
250,0
251,6
252,4
253,7
254,6
255,1
256,5
257,0
258,4
259,6
260,4
261,0
262,6
263,5
264,5
265,7
266,1
267,0
268,7
269,5
270,3
271,0
272,7
273,5
274,7
275,4
276,6
277,6
278,5
279,7
280,1
281,7
282,7
283,6
284,5
285,7
286,3
287,3
288,7
289,0
290,3
291,5
292,3
293,1
294,4
295,0
296,3
297,0
298,2
299,7
300,1
301,0
302,5
303,4
304,4
305,7
306,2
307,2
308,2
309,5
310,3
311,4
312,2
313,7
314,3
315,2
316,1
317,0
318,2
319,6
320,1
321,0
322,1
323,0
324,0
325,6
326,2
327,6
328,1
329,3
330,2
331,3
332,5
333,7
334,7
335,7
336,1
337,4
338,0
339,1
340,0
341,5
342,5
343,4
344,6
345,3
346,1
347,2
348,7
349,0
350,5
351,7
352,3
353,5
354,3
355,1
356,5
357,0
358,1
359,7
360,7
361,5
362,2
363,1
364,5
365,2
366,1
367,0
368,6
369,0
370,4
371,1
372,7
373,4
374,3
375,0
376,7
377,6
378,3
379,3
380,0
381,1
382,3
383,2
384,0
385,4
386,0
387,6
388,5
389,1
390,5
391,4
392,6
393,3
394,1
395,3
396,7
397,5
398,6
399,5
400,3
401,3
402,6
403,1
404,3
405,2
406,0
407,1
408,5
409,2
410,4
411,0
412,3
413,7
414,5
415,1
416,4
417,7
418,1
419,3
420,3
421,6
422,0
423,6
424,6
425,6
426,5
427,1
428,0
429,5
430,6
431,5
432,3
433,3
434,2
435,4
436,5
437,7
438,4
439,3
440,3
441,6
442,6
443,3
444,1
445,5
446,1
447,5
448,3
449,1
450,4
451,4
452,3
453,4
454,2
455,1
456,7
457,2
458,2
459,0
460,1
461,4
462,7
463,4
464,4
465,5
466,3
467,0
468,6
469,6
470,0
471,7
472,5
473,5
474,4
475,7
476,4
477,5
478,5
479,6
480,1
481,6
482,4
483,2
484,6
485,1
486,3
487,4
488,6
489,1
490,7
491,2
492,6
493,2
494,1
495,3
496,6
497,2
498,2
499,1
